#1.0
1.9989,10.1356
2.3806,8.1301
2.7888,6.856
3.2176,6.0356
3.6815,5.4327
4.3189,4.8295
5.781,4.04
7.9894,3.3797
10.7391,2.927
14.966,2.5422
19.729,2.2794

#0.9
1.9922,9.0481
2.217,7.9466
2.4752,7.01
2.8407,6.0761
3.3662,5.2612
3.9844,4.6213
4.9834,4.0063
6.5425,3.4165
9.0362,2.8725
13.7516,2.3602
19.806,2.0422

#0.8
1.9944,8.4227
2.3245,6.8037
2.8753,5.3531
3.7252,4.3394
4.8478,3.6119
6.9895,2.9092
9.4744,2.4866
12.8854,2.1632
19.718,1.8151

#0.7
1.9943,7.3958
2.2863,6.0936
2.6705,5.0431
3.1092,4.3474
3.7955,3.7274
4.7839,3.1644
5.9965,2.7646
7.9863,2.3629
10.3473,2.0942
14.952,1.7902
19.761,1.6061

#0.6
1.9986,6.0853
2.4559,4.6526
2.8624,3.9233
3.3993,3.3599
4.1087,2.9448
4.9772,2.5982
6.0962,2.3153
7.4996,2.0745
9.2977,1.8692
12.4652,1.644
16.329,1.4765
19.694,1.37953

#0.5
2.0007,5.0292
2.3498,4.058
2.8654,3.2531
3.4634,2.7768
4.2047,2.4312
5.4838,2.0733
7.0426,1.7915
9.3589,1.5653
12.7986,1.35427
19.672,1.1464

#0.4
1.9983,4.0657
2.4367,3.0879
3.1465,2.3742
4.0901,1.9481
5.9428,1.5639
8.0025,1.34558
11.437,1.14265
14.9,1.01722
19.714,0.89763

#0.3
2.0004,3.0128
2.4798,2.2335
3.1636,1.7343
3.9874,1.4659
5.1947,1.2515
6.9643,1.07203
8.5866,0.95952
10.8946,0.86456
14.998,0.75131
19.712,0.66811

#0.2
1.9957,1.8779
2.4767,1.41849
3.0002,1.16117
3.9913,0.93615
5.1541,0.80984
6.9328,0.69295
9.042,0.61824
12.5852,0.53964
19.71,0.45985

#0.1
1.9952,0.86738
2.2797,0.71782
2.7103,0.59671
3.3342,0.50379
4.3342,0.42632
5.8816,0.36681
7.5953,0.32834
10.4557,0.2904
15.79,0.25436
19.706,0.24004
