#1K
1.9644,292.06
1.9722,145.36
1.9927,96.087
2.0146,48.542
2.0295,38.299
2.0681,29.048
2.1489,15.267
2.2173,9.6118
2.2921,7.2043
2.4345,5.2854
2.7319,3.0408
3.0618,2.0488
3.411,1.4689
4.1791,0.94616
5.4439,0.58591
6.9762,0.35272
10.0545,0.18548
14.578,0.092185
30.996,0.022138
41.29,0.013403

#2K
3.8949,292.05
3.9019,172.38
3.907,75.042
4.0161,36.444
4.2953,16.541
4.6913,8.7432
5.1196,5.1446
5.7779,2.8937
6.8916,1.665
8.4928,1.03677
11.839,0.55135
16.688,0.28992
26.926,0.11896
35.08,0.072427
52.316,0.034023
86.806,0.013496

#3K
5.8268,291.45
5.8575,290.93
5.9439,91.492
6.1548,36.883
6.5838,16.366
7.1116,8.651
7.9369,4.9211
8.9037,2.9452
10.3832,1.7728
12.586,1.08534
16.129,0.64971
22.74,0.3359
31.167,0.18478
44.44,0.092876
60.23,0.051962
82.57,0.027789
119.73,0.013579

#6K
11.587,289.62
11.819,95.286
11.952,46.535
12.643,20.884
13.596,9.5321
14.928,5.2417
17.749,2.2236
20.118,1.4649
25.374,0.80116
33.815,0.46105
50.733,0.2047
72.357,0.099463
104.959,0.046721
193.98,0.01359

#8K
14.546,288.1
15.091,90.603
15.594,47.618
16.277,28.496
16.787,19.197
17.203,14.316
18.039,9.6448
20.379,4.7916
22.99,2.8355
25.483,1.9105
28.877,1.2946
32.703,0.95472
38.949,0.66175
45.104,0.47985
57.168,0.28402
99.293,0.095121
133.9,0.049453
171.62,0.029107
250.33,0.013673

#10K
19.407,289.86
19.515,143.17
20.388,76.1
20.921,47.911
21.96,28.51
22.774,19.099
24.887,9.4345
26.852,5.7425
28.789,3.8689
32.471,2.3551
38.1,1.3173
45.67,0.81563
55.645,0.52537
69.726,0.32532
90.862,0.19256
127.43,0.095699
174.76,0.048919
226.43,0.029617
278.88,0.019846
332.21,0.013449

#12K
24.361,289.97
24.907,143.22
25.592,76.559
26.118,47.658
27.262,28.52
28.962,14.99
30.72,9.6532
34.32,4.8228
38.502,2.8701
45.696,1.5346
54.773,0.95553
75.96,0.48298
109.609,0.21808
141.27,0.12764
184.13,0.073863
253.87,0.03862
311,0.025301
416.96,0.013684

#15K
30.869,286.1
31.729,142.26
32.884,75.994
33.815,47.378
35.165,28.691
37.683,14.557
41.078,7.8647
45.233,4.7737
50.367,2.8462
55.788,1.8937
67.278,1.05348
80.862,0.6794
104.354,0.40065
134.06,0.24054
166.58,0.15001
217.8,0.090066
294.55,0.049223
410.13,0.024986
558.29,0.013748

#20K
38.892,287.49
39.714,142.63
40.81,73.345
43.782,32.246
46.274,17.616
49.987,9.864
54.975,5.2934
62.753,2.9182
73.037,1.6863
82.313,1.163
100.948,0.71717
123.74,0.47194
147.98,0.32918
168.14,0.24663
197.96,0.17631
242.6,0.11892
302.75,0.075333
391.55,0.044525
471.53,0.029629
598.93,0.018562
692.66,0.013784

#25K
49.984,286.33
51.036,190.06
53.04,94.295
54.72,51.396
58.211,28.522
62.093,14.833
66.566,9.4575
72.343,5.6892
78.732,3.7853
87.247,2.3761
101.739,1.4263
117.23,0.95978
147.65,0.57879
193.1,0.33452
231.97,0.23125
286.27,0.14847
352.45,0.097705
457.8,0.05853
559.91,0.038602
700.12,0.025064
936.45,0.013698

#30K
61.338,285.78
63.464,142.42
66.863,66.814
71.124,28.277
76.168,15.552
80.963,9.5457
89.368,5.6404
101.364,3.0203
118.52,1.7066
160.17,0.76588
214.26,0.41483
266.19,0.26338
348.12,0.15359
456.41,0.086225
569.49,0.055362
773.67,0.02972
1121.65,0.013702

#40K
78.31,285.9
79.083,189.77
81.523,114.4
84.062,66.541
89.61,28.415
97.023,15.698
101.906,10.8738
112.042,6.0617
126.17,3.5183
138.5,2.3939
164.44,1.3619
185.27,0.97349
232.32,0.58444
287.32,0.37862
356.96,0.24147
499.25,0.12175
766.97,0.051328
1089.73,0.024803
1463.9,0.013647

#50K
96.735,285.35
99.204,189.84
102.991,107.732
105.352,74.954
109.277,47.575
114.02,32.954
123.57,16.096
134.98,8.893
150.06,4.8914
180.48,2.1996
225.2,1.06268
311.68,0.50438
379.48,0.33791
471.44,0.21599
565.1,0.14831
841.36,0.066714
1107.84,0.037874
1816.2,0.013713

#65K
124.87,284.84
128.5,162.36
133.38,94.015
139.02,56.552
146.95,30.482
158.73,17.183
173.38,9.5576
190.5,5.7624
208.73,3.7744
247.52,1.8983
288.48,1.2187
338.32,0.8201
410.3,0.51719
515.44,0.32472
695.48,0.17906
911.62,0.103261
1277.7,0.052889
1701,0.029825
2504.5,0.013689

#80K
151.56,284.29
158.99,131.59
169.62,67.066
182.23,32.466
212.13,10.4802
235.23,6.0555
260.2,3.6104
309.13,1.899
362.88,1.1323
445.28,0.65146
570.77,0.39112
865.16,0.16937
1164.9,0.092152
1632.9,0.046361
2953.9,0.013755

#100K
193.92,284.4
207.04,99.724
221.93,48.6
242.79,22.147
278.89,9.565
326.43,4.7358
373.98,2.8619
488.36,1.1508
676.6,0.47752
955.18,0.22564
1460.7,0.096842
2437.6,0.034519
3838.3,0.01373

#140K
291.07,568.54
322.73,189.36
366.1,56.896
427.94,19.036
517.96,6.6465
610.21,3.3279
743.49,1.5339
954.75,0.73283
1425.9,0.29474
2003.4,0.14565
3418.5,0.050315
6451.8,0.013834

#200K
472.35,568.99
501.85,280.42
568.36,103.765
632.82,47.181
735.4,18.926
834.59,9.4121
978.87,4.7338
1111.77,2.8224
1338.8,1.4228
1674.4,0.68431
2082.2,0.38585
2947.2,0.17278
3923.4,0.098532
5560.6,0.049461
9766.7,0.016375
